line	position	token	alt
p1_r18	8	=daultres
p1_r18	9	=places
p1_r18	10	=ou
p1_r18	11	=nous
p1_r18	12	=faisons
p1_r18	13	=amasser
p1_r18	14	=le
p1_r18	15	=plus
p1_r18	16	=de
p1_r18	17	=deniers
p1_r18	18	=que
p1_r18	19	=nous
p1_r19	1	=pourrons,
p1_r19	2	=et
p1_r19	3	=la
p1_r19	4	=distribuer
p1_r19	5	=aux
p1_r19	6	=gens
p1_r19	7	=de
p1_r19	8	=guerre.
p1_r19	9	81
p1_r19	10	2
p1_r19	11	56
p1_r19	12	51
p1_r19	13	62
p1_r19	14	3
p1_r19	15	33
p1_r19	16	63
p1_r19	17	54
p1_r19	18	36
p1_r19	19	26
p1_r19	20	81
p1_r19	21	27
p1_r19	22	33
p1_r20	1	49
p1_r20	2	2
p1_r20	3	91
p1_r20	4	4
p1_r20	5	4
p1_r20	6	49
p1_r20	7	101
p1_r20	8	82
p1_r20	9	2
p1_r20	10	12
p1_r20	11	26
p1_r20	12	105
p1_r20	13	67
p1_r20	14	350	150
p1_r20	15	=Et
p1_r20	16	=esperons
p1_r20	17	=que
p1_r20	18	=plaisir
p1_r20	19	=nous
p1_r20	20	=soyt
p1_r21	1	=demain,
p1_r21	2	61
p1_r21	3	36
p1_r21	4	47
p1_r21	5	59
p1_r21	6	22
p1_r21	7	77
p1_r21	8	26
p1_r21	9	12
p1_r21	10	276
p1_r21	11	59
p1_r21	12	37
p1_r21	13	25
p1_r21	14	12
p1_r21	15	45
p1_r21	16	27
p1_r21	17	62
p1_r21	18	101
p1_r21	19	72
p1_r21	20	84
p1_r21	21	47
p1_r21	22	2
p1_r21	23	33
p1_r22	1	9
p1_r22	2	118
p1_r22	3	47
p1_r22	4	3
p1_r22	5	12
p1_r22	6	25
p1_r22	7	=Tout
p1_r22	8	=a
p1_r22	9	=payé
p1_r22	10	=de
p1_r22	11	=deux
p1_r22	12	=la
p1_r22	13	=moys,
p1_r22	14	9
p1_r22	15	39
p1_r22	16	54
p1_r22	17	40
p1_r22	18	27
p1_r22	19	61
p1_r22	20	34
p1_r22	21	4
p1_r22	22	23
p1_r22	23	48
p1_r22	24	27
p1_r23	1	81
p1_r23	2	2
p1_r23	3	72
p1_r23	4	117
p1_r23	5	66
p1_r23	6	42
p1_r23	7	130
p1_r23	8	138
p1_r23	9	8
p1_r23	10	4
p1_r23	11	16
p1_r23	12	48
p1_r23	13	112
p1_r23	14	339
p1_r23	15	81
p1_r23	16	33
p1_r23	17	12
p1_r23	18	36
p1_r23	19	46
p1_r23	20	48
p1_r23	21	114
p1_r23	22	337
p1_r24	1	=on
p1_r24	2	=a
p1_r24	3	=mis
p1_r24	4	=aduis
p1_r24	5	82
p1_r24	6	26
p1_r24	7	76
p1_r24	8	2
p1_r24	9	33
p1_r24	10	35
p1_r24	11	69
p1_r24	12	12
p1_r24	13	57
p1_r24	14	36
p1_r24	15	129
p1_r24	16	138
p1_r24	17	59
p1_r24	18	38
p1_r24	19	25
p1_r24	20	81
p1_r24	21	2
p1_r24	22	83
p1_r24	23	67
p1_r24	24	28
p1_r25	1	3
p1_r25	2	81
p1_r25	3	2
p1_r25	4	61
p1_r25	5	81
p1_r25	6	2
p1_r25	7	33
p1_r25	8	11
p1_r25	9	5
p1_r25	10	28
p1_r25	11	42
p1_r25	12	56
p1_r25	13	102
p1_r25	14	29
p1_r25	15	12
p1_r25	16	211	111
p1_r25	17	32
p1_r25	18	75
p1_r25	19	104
p1_r25	20	26
p1_r25	21	62
p1_r25	22	12
p1_r25	23	67
p1_r25	24	30
p1_r26	1	56
p1_r26	2	36
p1_r26	3	25
p1_r26	4	82
p1_r26	5	26
p1_r26	6	71
p1_r26	7	51
p1_r26	8	34
p1_r26	9	24
p1_r26	10	12
p1_r26	11	47
p1_r26	12	71
p1_r26	13	101
p1_r26	14	73
p1_r26	15	23
p1_r26	16	41
p1_r26	17	312	342
p1_r26	18	81
p1_r26	19	31
p1_r26	20	314	344
p1_r26	21	12
p1_r26	22	43
p1_r26	23	116
p1_r27	1	4
p1_r27	2	22
p1_r27	3	71
p1_r27	4	100
p1_r27	5	14
p1_r27	6	4
p1_r27	7	34
p1_r27	8	9
p1_r27	9	5
p1_r27	10	47
p1_r27	11	14
p1_r27	12	4
p1_r27	13	52
p1_r27	14	150
p1_r27	15	19
p1_r27	16	22
p1_r27	17	33
p1_r27	18	4
p1_r27	19	4
p1_r27	20	52
p1_r27	21	81
p1_r27	22	26
p1_r27	23	57
p1_r27	24	66
p1_r27	25	4
p1_r27	26	7
p1_r27	27	149
p1_r28	1	6
p1_r28	2	25
p1_r28	3	62
p1_r28	4	13
p1_r28	5	67
p1_r28	6	28
p1_r28	7	72
p1_r28	8	59
p1_r28	9	38
p1_r28	10	22
p1_r28	11	66
p1_r28	12	52
p1_r28	13	26
p1_r28	14	105
p1_r28	15	67
p1_r28	16	7
p1_r28	17	2
p1_r28	18	33
p1_r28	19	8
p1_r28	20	2
p1_r28	21	61
p1_r28	22	3
p1_r28	23	77
p1_r28	24	9
p1_r28	25	39
p1_r28	26	12
p1_r28	27	39
p1_r29	1	48
p1_r29	2	7
p1_r29	3	5
p1_r29	4	29
p1_r29	5	48
p1_r29	6	115
p1_r29	7	86
p1_r29	8	44
p1_r29	9	68
p1_r29	10	5
p1_r29	11	26
p1_r29	12	=qui
p1_r29	13	=sera
p1_r29	14	=bon
p1_r29	15	=remboursé
p1_r29	16	=de
p1_r29	17	=ce
p1_r29	18	=que
p1_r29	19	=nous
p1_r29	20	=devons
p1_r29	21	=de
p1_r29	22	=frans
p1_r30	1	=a
p1_r30	2	=fera
p1_r30	3	=cela
p1_r30	4	=cause
p1_r30	5	=de
p1_r30	6	=nos
p1_r30	7	=gens
p1_r30	8	=de
p1_r30	9	=guerre.
p1_r30	10	=C'est
p1_r30	11	=nostre
p1_r30	12	=amour
p1_r30	13	=icy,
p1_r30	14	9
p1_r30	15	39
p1_r30	16	59
p1_r30	17	40
p1_r30	18	25
p1_r30	19	55
p1_r30	20	85
p1_r30	21	5
p1_r30	22	16
p1_r30	23	105
p1_r30	24	67
p1_r30	25	82
p1_r31	1	53
p1_r31	2	23
p1_r31	3	12
p1_r31	4	45
p1_r31	5	26
p1_r31	6	92
p1_r31	7	66
p1_r31	8	4
p1_r31	9	77
p1_r31	10	54
p1_r31	11	119
p1_r31	12	66
p1_r31	13	67
p1_r31	14	9
p1_r31	15	112
p1_r31	16	47
p1_r31	17	61
p1_r31	18	41
p1_r31	19	82
p1_r31	20	68
p1_r31	21	77
p1_r31	22	150
p1_r31	23	148
p1_r32	1	77
p1_r32	2	51
p1_r32	3	5
p1_r32	4	26
p1_r32	5	7
p1_r32	6	311
p1_r32	7	12
p1_r32	8	12
p1_r32	9	6
p1_r32	10	41
p1_r32	11	47
p1_r32	12	36
p1_r32	13	72
p1_r32	14	104
p1_r32	15	114
p1_r32	16	81
p1_r32	17	26
p1_r32	18	33
p1_r32	19	79
p1_r32	20	40
p1_r32	21	33
p1_r32	22	7
p1_r32	23	22
p1_r33	1	76
p1_r33	2	101
p1_r33	3	2
p1_r33	4	63
p1_r33	5	115
p1_r33	6	54
p1_r33	7	40
p1_r33	8	27
p1_r33	9	83
p1_r33	10	81
p1_r33	11	2
p1_r33	12	77
p1_r33	13	60
p1_r33	14	12
p1_r33	15	29
p1_r33	16	74
p1_r33	17	112
p1_r33	18	11
p1_r33	19	33
p1_r33	20	60
p1_r33	21	=de
p1_r33	22	109	?
p1_r33	23	=a
p1_r33	24	=fes	?
p1_r33	25	=cy
p1_r34	1	=par
p1_r34	2	=de
p1_r34	3	=chupa.
p1_r34	4	=Comme
p1_r34	5	12
p1_r34	6	279
p1_r34	7	104
p1_r34	8	114
p1_r34	9	55
p1_r34	10	81
p1_r34	11	4
p1_r34	12	83
p1_r34	13	82
p1_r34	14	2
p1_r34	15	32
p1_r34	16	12
p1_r34	17	26
p1_r34	18	31
p1_r34	19	79
p1_r34	20	38
p1_r34	21	29
p1_r35	1	42
p1_r35	2	26
p1_r35	3	34
p1_r35	4	38
p1_r35	5	22
p1_r35	6	29
p1_r35	7	81
p1_r35	8	31
p1_r35	9	54
p1_r35	10	72
p1_r35	11	69
p1_r35	12	2
p1_r35	13	33
p1_r35	14	56
p1_r35	15	65
p1_r35	16	6
p1_r35	17	40
p1_r35	18	72
p1_r35	19	12
p1_r35	20	54
p1_r35	21	27
p1_r35	22	33
p1_r35	23	67
p1_r36	1	84
p1_r36	2	101
p1_r36	3	73
p1_r36	4	51
p1_r36	5	22
p1_r36	6	85
p1_r36	7	116
p1_r36	8	57
p1_r36	9	28
p1_r36	10	71
p1_r36	11	27
p1_r36	12	22
p1_r36	13	42
p1_r36	14	27
p1_r36	15	74
p1_r36	16	115
p1_r36	17	11
p1_r36	18	31
p1_r36	19	59
p1_r36	20	86
p1_r36	21	66
p1_r36	22	4
p1_r36	23	9
p1_r36	24	101
p1_r37	1	30
p1_r37	2	12
p1_r37	3	56
p1_r37	4	26
p1_r37	5	72
p1_r37	6	22
p1_r37	7	56
p1_r37	8	22
p1_r37	9	42
p1_r37	10	13
p1_r37	11	33
p1_r37	12	311
p1_r37	13	=comme
p1_r37	14	=cy
p1_r37	15	=a
p1_r37	16	=fait
p1_r37	17	=naguere
p1_r37	18	=pour
p1_r37	19	4
p1_r37	20	39
p1_r37	21	101
p1_r37	22	111
p1_r37	23	44
p1_r37	24	4
